moo,,БУМАГА НА 01/06/2026,,,,,,,,,,,,,,,
,,,,,,,,,,,,ФАКТУРА,НАТУРАЛ,МЕТАЛЛ,СОФТ,СПИСАТЬ,КОНВЕРТ
ДИЗАЙНЕРСКАЯ БУМАГА,,,,,,,,,,,"остаток, лист",,,,,,
ПОСТАВЩИК,ПРИХОД,НАИМЕНОВАНИЕ,ФОРМАТ,КОЛ-ВО,,,,ЦЕНА с ндс,"ЦВЕТ, ФАКТУРА",ПЛОТНОСТЬ,01/06/26,,,,,,
Бумажная компания,ТТН0129771 от 19.11.24г.,"Бумага дизайнерская Majestic classic Candelight Cream Волшебная свеча, 290г/м2, Италия",лист SRA3,40,"1,47","2,04","3,00","3,60",перламутр / металлик,290,КОНВЕРТЫ,60 шт,,А6,,,
2026,,,,,,,,,,,,,,,,,
АртПапера,ТН1541651 от 23.02.26г.,"Бумага дизайнерская TactiTouch Cold Blue (холодно-голубой), 300г/м2, Китай",лист SRA3,12,"1,25","3,20","4,00","4,80",ГОЛУБОЙ ,300,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
САМОКЛЕЙКА,,,,,,,,,,,ПЕРЕСМОТРЕТЬ ЦЕНЫ,,,,,,
Артпапера,ТН2137996 от 27.11.25г.,"Бумага самоклеющаяся RITRAMA SemiGloss без просечек, Польша",лист SRA3,100,"0,54","3,70","2,00","2,40",БЕЗ ПРОСЕЧЕК,,,,,,,,
Артпапера,ТН2137996 от 27.11.25г.,"Бумага самоклеющаяся RITRAMA SemiGloss без просечек, Польша",лист 330*480мм,31,"0,54","3,70","2,00","2,40",БЕЗ ПРОСЕЧЕК,,,,,,,,
Люмитекс,ТТН5663774 от 02.10.25г.,"Бумага самокл. SZ 80 187г/м2 без насечек, Китай",лист SRA3,50,"0,35","5,00","1,75","2,10",БЕЗ ПРОСЕЧЕК,,????,,,,,,
Люмитекс,ТТН2164111 от 25.11.25г.,"Бумага самоклеящаяся SEMIGLOSS AP904 WK85 SPL33, Италия",лист SRA3,100,"0,40","5,00","2,00","2,40",БЕЗ ПРОСЕЧЕК,,,,,,,,
АртПапера,ТН2137088 от 08.09.25г.,"Бумага самоклеющаяся RITRAMA Gloss с просечкой, Польша",лист SRA3,10,"0,45","2,00","0,90","1,08",С ПРОСЕЧКОЙ,,,,,,,,
АртПапера,ТН2247673 от 26.06.25г.,"Самоклеющаяся полиэстеровая пленка для листовой цифровой печати Raflatac PolyLaser HS75г матовая белая SRA3 без просечек 450*320мм, Россия",лист SRA3,16,"3,00","1,33","4,00","4,80",ПЛЕНКА БЕЛАЯ МАТОВАЯ,,,,,,,,
Люмитекс,ТТН2163927 от 19.11.25г.,"Пленка самокл. Polylaser M W HS PERM DIGI FILM Kraft SP Stabilized 120 Solid Unprinted 450*320мм, Польша",лист SRA3,33,"2,94","1,36","4,00","4,80",ПЛЕНКА БЕЛАЯ МАТОВАЯ,,,,,,,,
Люмитекс,ТТН0482068 от 15.12.25г.,"Пленка самокл. Polylaser M W HS PERM DIGI FILM Kraft SP Stabilized 120 Solid Unprinted 450*320мм, Польша",лист SRA3,100,"2,94","1,36","4,00","4,80",ПЛЕНКА БЕЛАЯ МАТОВАЯ,,,,,,,,
2026,,,,,,,,,,,,,,,,,
Люмитекс,ТТН2303205 от 04.02.26г.,"Бумага самокл. SZ 80 187г/м2 без насечек, Китай",лист SRA3 (480*330мм),200,"0,34","5,89","2,00","2,40",БЕЗ ПРОСЕЧЕК,,,,,,,,
АртПапера,ТН1541651 от 23.02.26г.,"Пленочная самоклейка матовая белая K-Tak, 330*483мм",лист SRA3 (480*330мм),50,"2,5","3,33","4,00","4,80",ПЛЕНКА БЕЛАЯ МАТОВАЯ,,,,,,,,
КАЛЬКА,,,,,,,,,,,,,,,,,
АртПапера,ТН2067295 от 07.02.24г.,"Бумага /калька)дизайнерская Crystal Tracing Paper, 90г/м2, Турция",лист SRA3,18,"0,75","1,33","1,00","1,20",КАЛЬКА,90,,,,,,,
Бумажная компания,ТТН4271473 от 20.05.25г.,"Калька Transpalux Tracing paper, 133г/м2, Китай",лист SRA3,66,"0,77","1,95","1,50","1,80",КАЛЬКА,133,,,,,,,
Бумажная компания,ТТН4271473 от 20.05.25г.,"Калька Wite Whispe Tracing paper white, белая, 210г/м2, Китай",лист SRA3,13,"2,13","1,64","3,50","4,20",КАЛЬКА,210,,,,,,,
2026,,,,,,,,,,,,,,,,,
АртПапера,ТН1541456 от 04.02.26г.,"Калька LumiVell Tracing paper (белая) 93г/м2, Китай",лист SRA3,52,"0,63","1,59","1,00","1,20",КАЛЬКА,93,,,,,,,
МЕЛОВАННАЯ,,,,,,,,,,,,,,,,,
АртПапера,ТН2247491 от 05.06.25г.,"Бумага мелованная Nevia Digital матовая , 128г/м2, Россия",лист SRA3,32,"0,13","1,50","0,20","0,24",меловка,128-130,,,,,,,
Люмитекс,ТТН0482236 от 18.12.25г.,"Бумага мелованная Nevia MATT Digital 2-х ст. мелован. матовая белая, 128г/м2, Китай",лист SRA3,500,"0,14","1,50","0,20","0,24",меловка,128-130,,,,,,,
Люмитекс,ТТН0482068 от 15.12.25г.,"Бумага мелованная NEVIA MATT Digital 2-х ст.мелов.матовая беля 128г/м2, Россия",лист SRA3,250,"0,13","1,55","0,20","0,24",меловка,128-130,,,,,,,
АртПапера,ТН2137088 от 08.09.25г.,"Бумага мелованная Nevia MATT Digital 2-х ст. мелованная матовая белая 150г/м2, Россия",лист SRA3,530,"0,16","1,50","0,25","0,30",меловка,150,,,,,,,
АртПапера,ТН1647137 от 16.11.24г.,"Бумага мелованная Maxima Silk 200г/м2, Польша",лист SRA3,187,"0,24","1,65","0,40","0,48",меловка,200,списать,,,,,,
АртПапера,ТН2138055 от 02.12.25г.,"Бумага мелованная Maxima Silk 200г/м2, Польша",лист SRA3,250,"0,24","1,65","0,40","0,48",меловка,200,,,,,,,
АртПапера,ТН1647137 от 16.11.24г.,"Бумага мелованная Maxima Silk 250г/м2, Польша",лист SRA3,193,"0,30","1,68","0,50","0,60",меловка,250,списать,,,,,,
Люмитекс,ТН1071618 от 11.04.25г.,"Бумага мелованная Nevia MATT Digital 2-х ст. мелованная матовая белая 250г/м2, Россия",лист SRA3,180,"0,28","1,78","0,50","0,60",меловка,250,,,,,,,
АртПапера,ТН2247052 от 11.04.25г.,"Бумага мелованная Nevia MATT Digital матовая 250г/м2, Россия",лист SRA3,122,"0,28","1,78","0,50","0,60",меловка,250,,,,,,,
Артпапера,ТН2137996 от 27.11.25г.,"Бумага мелованная CHORUS LUX 250г /м2 , Польша",лист 330*480мм,20,"0,28","1,78","0,50","0,60",меловка,250,,,,,,,
Люмитекс,ТТН2164111 от 25.11.25г.,"Бумага UPM Digi FinessePremium Silk 300г/м2 , Польша",лист SRA3,23,"0,46","1,30","0,60","0,72",меловка,300,списать,,,,,,
Люмитекс,ТТН0482068 от 15.12.25г.,"Бумага PRO-DIGITAL SILK 2-х ст.мелован.матовая белая 300г/м2 , Корея",лист SRA3,465,"0,35","1,72","0,60","0,72",меловка,300,,,,,,,
Люмитекс,ТТН1784300 от 19.08.25г.,"Бумага UPM Digi Finesse Silk 350г/м2 , Польша",лист SRA3,83,"0,56","1,43","0,80","0,96",меловка,350,списать,,,,,,
АртПапера,ТН2138055 от 02.12.25г.,"Бумага UPM Finesse Silk 2-х стороняя мелованная матовая 350г/м2, Польша",лист SRA3,125,"0,49","1,64","0,80","0,96",меловка,350,,,,,,,
2026,,,,,,,,,,,,,,,,,
АртПапера,ТН1541651 от 23.02.26г.,"Бумага UPM Finesse Silk 2-х ст.мел.матов., 350г/м2, белая SRA3, Россия",лист SRA3,125,"0,52","1,54","0,80","0,96",меловка,350,,,,,,,
КАЛАНДРИРОВАННАЯ,,,,,,,,,,,,,,,,,
Бумажная компания,ТТН4568519 от 03.04.25г.,"Бумага Color Copy, 160г/м2 , А4, Австрия",лист А4,145,"0,18","1,41","0,25","0,30",калландр,160,списать,,,,,,
Люмитекс,ТТН2164720 от 09.12.25г.,"Бумага Color Copy, 160г/м2, Австрия",лист А4,250,"0,15","1,65","0,25","0,30",калландр,160,,,,,,,
Бумажная компания,ТТН5403084 от 15.09.25г.,"Бумага Color Copy, 300г/м2 A4, Австрия",лист A4,49,"0,31","1,78","0,55","0,66",калландр,160,списать,,,,,,
Бумажная компания,ТТН4081634 от 10.12.25г.,"Бумага Сolor Copy, 300г/м2, А4, Австрия",лист А4,125,"0,31","1,78","0,55","0,66",калландр,160,,,,,,,
АртПапера,ТН2137658 от 30.10.25г.,"Бумага Color Copy, 300г/м2 белая SRA3, Россия",лист A3,125,"0,78","1,41","1,10","1,32",калландр,300,??,,,,,,
Бумажная компания,ТТН0204563 от 11.04.23г.,"Бумага Ксерокс Колотек Плюс, 120г/м2 А3, Австрия",лист А3,101,"0,23","1,75","0,40","0,48",калландр,120,,,,,,,
Бумажная компания,ТТН 3251943 от 07.12.23г.,"Бумага Ксерокс Колотек Плюс, 90г/м2, Австрия",лист SRA3,115,"0,20","1,26","0,25","0,30",калландр,90,,,,,,,
Бумажная компания,ТТН4247089 от 21.09.22г.,"Бумага Сolor Copy 100г/м2, 450х320мм, Австрия",лист SRA3,95,"0,17","1,75","0,30","0,36",калландр,100,списать,,,,,,
Бумажная компания,ТТН4081874 от 15.12.25г.,"Бумага Color Copy, 100г/м2 SRA3, Австрия",лист SRA3,500,"0,22","1,35","0,30","0,36",калландр,100,,,,,,,
Бумажная компания,ТТН0801524 от 06.12.24г.,"Бумага Color Copy, 160г/м2 белая, Австрия",лист SRA3,45,"0,18","2,80","0,50","0,60",калландр,160,спмсать,,,,,,
АртПапера,ТН2138055 от 02.12.25г.,"Бумага Color Copy, 160г/м2 SRA3, Австрия",лист SRA3,250,"0,38","1,32","0,50","0,60",калландр,160,,,,,,,
АртПапера,ТН 2246849 от 14.03.25г.,"Бумага Color Copy 200г/м2, белая, Словакия",лист SRA3,97,"0,47","1,49","0,70","0,84",калландр,200,списать,,,,,,
АртПапера,ТН2138055 от 02.12.25г.,"Бумага Color Copy, 200г/м2 SRA3, Австрия",лист SRA3,250,"0,46","1,52","0,70","0,84",калландр,200,,,,,,,
Люмитекс,ТТН2411895 от 08.09.25г.,"Бумага Color Copy, пл.250 г/м2, белая, Австрия",лист SRA3,10,"0,55","1,64","0,90","1,08",калландр,250,списать,,,,,,
Люмитекс,ТН2331712 от 08.09.25г.,"Бумага Color Copy, пл.250 г/м2, белая, Австрия",лист SRA3,125,"0,55","1,63","0,90","1,08",калландр,250,списать,,,,,,
Бумажная компания,ТТН 1200451 от 14.06.23г.,"Бумага Ксерокс Колотек Плюс, 250г/м2 SRA3, Австрия",лист SRA3,56,"0,57","1,58","0,90","1,08",калландр,250,списать,,,,,,
АртПапера,ТН2138183 от 10.12.25г.,"Бумага Color Copy, 250г/м2 SRA3, Австрия",лист SRA3,125,"0,62","1,45","0,90","1,08",калландр,250,,,,,,,
АртПапера,ТН2248092 от 19.08.25г.,"Бумага Color Copy, 300г/м2, белая SRA3, Австрия",лист SRA3,77,"0,78","1,41","1,10","1,32",калландр,300,списать,,,,,,
Бумажная компания,ТТН5403084 от 15.09.25г.,"Бумага Color Copy, 300г/м2 SRA3, Австрия",лист SRA3,125,"0,75","1,47","1,10","1,32",калландр,300,списать,,,,,,
Артпапера,ТТН2137866 от 19.11.25г.,"Бумага Color Copy, 300г/м2 SRA3, Австрия",лист SRA3,125,"0,78","1,41","1,10","1,32",калландр,300,списать,,,,,,
Бумажная компания,ТТН 0053601 от 31.07.23г.,"Бумага Ксерокс Колотек Плюс, 300г/м2 А3, Австрия",лист SRA3,184,"0,72","1,53","1,10","1,32",калландр,300,списать,,,,,,
Бумажная компания,ТТН4081874 от 15.12.25г.,"Бумага Color Copy, 300г/м2 SRA3, Австрия",лист SRA3,125,"0,75","1,47","1,10","1,32",калландр,300,,,,,,,
АртПапера,ТН2138055 от 02.12.25г.,"Бумага Color Copy, 350г/м2 SRA3, Австрия",лист SRA3,40,"0,92","1,41","1,30","1,56",калландр,350,списать,,,,,,
Бумажная компания,ТТН4081874 от 15.12.25г.,"Бумага Color Copy, 350г/м2 SRA3, Австрия",лист SRA3,125,"0,86","1,51","1,30","1,56",калландр,350,,,,,,,
АртПапера,ТН2137327 от 30.09.25г.,Бумага для цифровой печати Master Copy L 350г SRA3,лист SRA3,152,"0,72","1,80","1,30","1,56",калландр,350,,,,,,,
2026,,,,,,,,,,,,,,,,,
АртПапера,ТН1541203 от 13.01.26г.,"Бумага Color Copy, 300г/м2 SRA3, Австрия",лист SRA3,125,"0,78","1,42","1,10","1,32",калландрированная,300,,,,,,,
АртПапера,ТН1541456 от 04.02.26г.,Бумага для цифровой печати Master Copy L 350г SRA3,лист SRA3,100,"0,72","1,80","1,30","1,56",калландрированная,350,,,,,,,
АртПапера,ТН1541588 от 16.02.26г.,"Бумага Color Copy, 300г/м2, белая SRA3, Россия",лист SRA3,125,"0,78","1,41","1,10","1,32",калландрированная,300,,,,,,,
АртПапера,ТН1541588 от 16.02.26г.,"Бумага Color Copy, 350г/м2, белая SRA3, Россия",лист SRA3,125,"0,92","1,41","1,30","1,56",калландрированная,350,,,,,,,
АртПапера,ТН1541588 от 16.02.26г.,Бумага для цифровой печати Master Copy L 350г SRA3,лист SRA3,90,"0,72","1,80","1,30","1,56",калландрированная,350,,,,,,,
АртПапера,ТН1541658 от 23.02.26г.,"Бумага Color Copy, 200г/м2, белая SRA3, Россия",лист SRA3,250,"0,46","1,53","0,70","0,84",калландрированная,200,,,,,,,
РУЛОННАЯ,,,,,,,,,,,,,,,,,
Бумажная компания,ТТН4958567 от 21.10.25г.,"Бумага в рулонах пл.80г/м2, 840*76*175м, Беларусь",м.п.,147,"0,58","1,50","0,87","1,04",справочно за 1 м.п.,,,,,,,,
Люмитекс,ТТН2164720 от 09.12.25г.,"Бумага офсетная улучш. Кач-ва 80г/м2, белый, 420*175*76мм, Россия",м.п.,99,"0,15","1,50","0,23","0,27",справочно за 1 м.п.,,,,,,,,
Бумажная компания,ТТН4081634 от 10.12.25г.,"Бумага в рулонах пл.80г/м2, 297*76*175м, Беларусь",м.п.,242,"0,21","1,50","0,32","0,38",справочно за 1 м.п.,,,,,,,,
Бумажная компания,ТН0012903 от 13.01.26г.,"Бумага в рулонах пл.80г/м2, 840*76*175, Беларусь",м.п.,175,"0,58","1,50","0,87","1,04",справочно за 1 м.п.,,,,,,,,
Бумажная компания,ТН0012903 от 13.01.26г.,"Бумага в рулонах пл.80г/м2, 594*76*175, Беларусь",м.п.,350,"0,44","1,50","0,66","0,79",справочно за 1 м.п.,,,,,,,,
2026,,,,,,,,,,,,,,,,,
Бумажная компания,ТН0012903 от 13.01.26г.,"Бумага в рулонах пл.80г/м2, 297*76*175, Беларусь",м.п.,350,"0,21","1,50","0,32","0,38",справочно за 1 м.п.,,,,,,,,
Бумажная компания,ТН0012903 от 13.01.26г.,"Бумага в рулонах пл.80г/м2, 420*76*175, Беларусь",м.п.,175,"0,29","1,50","0,44","0,52",справочно за 1 м.п.,,,,,,,,
ОФИСНАЯ,,,,,,,,,,,,,,,,,
АртПапера,ТН138331 от 22.12.25г.,"Бумага PROJECTA Ultra, марка А, 80г/м2 А3, Россия",лист А3,1 699,"0,05","1,50","0,08","0,09",офисная,,,,,,,,
АртПапера,ТН138331 от 22.12.25г.,"Бумага PROJECTA Ultra, марка А, 80г/м2 А4, Россия",лист А4,2 587,"0,02","1,50","0,03","0,04",офисная,,,,,,,,
2026,,,,,,,,,,,,,,,,,
Бумажная компания,ТТН0013961 от 13.01.26г.,"Бумага PROJECTA Ultra, марка А, 80г/м2 А3, Россия",лист А3,2 500,"0,05","1,85","0,09","0,12",офисная,,,,,,,,
Бумажная компания,ТТН0013961 от 13.01.26г.,"Бумага PROJECTA Ultra, марка А, 80г/м2 А4, Россия",лист А4,5 000,"0,03","1,80","0,05","0,06",офисная,,,,,,,,
Люмитекс,ТТН2303205 от 04.02.26г.,"Бумага NEVIA 80г/м2 , А4,Китай",лист А4,5 000,"0,02","1,80","0,05","0,06",офисная,,,,,,,,
2026 приход,,,,,,,,,,,,,,,,,
Приход-МАРТ 2026 ,,,,,,,,,,,,,,,,,
Люмитекс,ТТН2304192 от 05.03.26г.,"Пленка самокл. Polylaser M W HS PERM DIGI FILM Kraft SP Stabilized 120 Solid Unprinted 450*320мм, Польша",лист SRA3,100,"2,94",,,,,,,,,,,,
Люмитекс,ТТН2304192 от 05.03.26г.,"Бумага UPM Dogi Finesse Premium 300г/м2 , Польша",лист SRA3,125,"0,46",,,,,,,,,,,,
Артпапера,ТН1541802 от 09.03.26,"Бумага Color Copy,160г/м2, белая SRA3, Россия",лист SRA3,250,"0,38",,,,,,,,,,,,
Артпапера,ТН1541802 от 09.03.27,"Бумага Color Copy, 350г/м2, белая SRA3, Россия",лист SRA3,250,"0,92",,,,,,,,,,,,
Диктум,ТТН2446453 от 12.03.26г.,"Пленка д/ламинирования 320мм*200м, 30мкм (втулка 25), БОПП матовая ""Диджитал"", Китай",м,800,"0,34",,,,,,,,,,,,
Диктум,ТТН2446453 от 12.03.26г.,"Пленка д/ламинирования рул.Soft Touch БОПП "" 320мм*200м*30мкм, Китай",м,400,"0,35",,,,,,,,,,,,
АПРЕЛЬ 2026,,,,,,,,,,,,,,,,,
Справка от 01.04.26г.,"ТН №1541954 от 25.03.2026г. , ТН №1541931 от 24.03.26г. от ООО ""АртПапера""","Конверт формата А6, Бумага дизайнерская ColorFlow Cream Волшебная свеча, 300г/м2, вырубка и склейка",шт.,45,"0,88",,,,,,,,,,,,
Справка от 01.04.26г.,"ТН №1541954 от 25.03.2026г. , ТН №1541931 от 24.03.26г. от ООО ""АртПапера""","Конверт формата А6, Бумага дизайнерская ColorFlow Blue синий, 300г/м2, вырубка и склейка",шт.,45,"0,88",,,,,,,,,,,,
Справка от 01.04.26г.,"ТН №1541954 от 25.03.2026г. , ТН №1541931 от 24.03.26г. от ООО ""АртПапера""","Конверт формата А6, Бумага дизайнерская ColorFlow Gold Золото, 300г/м2, вырубка и склейка",шт.,45,"0,88",,,,,,,,,,,,
Справка от 01.04.26г.,"ТН №1541954 от 25.03.2026г. , ТН №1541931 от 24.03.26г. от ООО ""АртПапера""","Конверт формата А6, умага дизайнерская ColorFlow petal Розовый лепесток, 300г/м2, вырубка и склейка",шт.,45,"0,88",,,,,,,,,,,,
Справка от 01.04.26г.,"ТН №1541954 от 25.03.2026г. , ТН №1541931 от 24.03.26г. от ООО ""АртПапера""","Конверт формата А6, Бумага дизайнерская ColorFlow Royal Blue Королевский синий, 300г/м2, вырубка и склейка",шт.,45,"0,88",,,,,,,,,,,,
Справка от 01.04.26г.,"ТН №1541954 от 25.03.2026г. , ТН №1541931 от 24.03.26г. от ООО ""АртПапера""","Конверт формата А6, Бумага дизайнерская ColorFlow Chrismas Рождественский зеленый, 300г/м2, вырубка и склейка",шт.,45,"0,88",,,,,,,,,,,,
ИП Касперович Е.В.,ТН1146924 от 02.04.26г.,Клише MOVA 95*24мм,шт.,1,69,отгружено,,,,,,,,,,,
АлькорПРи нт,ТН0956124 от 06.04.26г.,"Буклет А4, красочность 4+4, бумага мелованная 130г/м2, 1 фальц, 1 комплект-1000шт.",комп.,1,200,списать,реклама,,,,,,,,,,
АртПапера,ТН1542159 от 16.04.26г.,"Конверты дизайнерскик Galaxy KUV Smooth black (110/220мм), 110г, Китай-Россия",шт.,30,"0,80",,,,,,,,,,,,
АртПапера,ТН1542159 от 16.04.26г.,"Конверты дизайнерскик DL Quill Ice Whate Белый, 120гм2, Китай",шт.,30,"0,60",,,,,,,,,,,,
АртПапера,ТН1542026 от 02.04.26г.,"Калька Transpalux Tracing paper, 133г/м2, Китай",лист SRA3,40,"0,88",,,,,,,,,,,,
АртПапера,ТН1542026 от 02.04.26г.,"Бумага Color Copy 350г/м2, Россия",лист SRA3,125,"0,92",,,,,,,,,,,,
АртПапера,ТН1542026 от 02.04.26г.,Бумага для цифровой печати Master Copy L 350г SRA3,лист SRA3,90,"0,72",,,,,,,,,,,,
АртПапера,ТН1542026 от 02.04.26г.,"Бумага PROJECTA Ultra, марка А 80г/м2, А3, Росси",лист A3,1 000,"0,05",,,,,,,,,,,,
АртПапера,ТН1542026 от 02.04.26г.,"Бумага самоклеящаяся STIKER GLOSS 80G без просечек, Польша",лист SRA3,50,"0,5",,,,,,,,,,,,
ХСКомпозит,ТТН1462291 от 10.04.26г.,315 ХКС Эпоксидная смола+отвердитель Elastia Crystal (3+1),грамм,4 000,"0,02",,,,,,,,,,,,
Офис-техника,ТТН4694622 от 08.04.26г.,"Люверсы d 4,8mm золото, Тайвань",шт.,250,"0,04",,,,,,,,,,,,
Офис-техника,ТТН4694622 от 08.04.26г.,"Фольга RM 34-210 золото (10см*122м), США",м,122,"0,6",,,,,,,,,,,,
Офис-техника,ТТН4694622 от 08.04.26г.,"Фольга RM 34-100 серебро (10см*122м), США",м,122,"0,6",,,,,,,,,,,,
АртПапера,ТН1542159 от 16.04.26г.,"Бумага дизайнерская FlaxPaper natural (натурально-белый), 300г/м2, Китай",лист SRA3,100,1,,,,,,,,,,,,
АртПапера,ТН1542159 от 16.04.26г.,"Бумага Color Copy, 300г/м2, белая SRA3, Россия",лист SRA3,125,"0,78",,,,,,,,,,,,
АртПапера,ТН1542159 от 16.04.26г.,"Бумага дизайнерская Dawnt Moon Natural (натуральный белый), 300г /м2 , Китай",лист SRA3,80,1,,,,,,,,,,,,
АртПапера,ТН1542159 от 16.04.26г.,"Бумага дизайнерская Dawnt Moon creme (кремовый), 300г /м2 , Китай",лист SRA3,80,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,файл,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Смартон,ТТН5806647 от 21.06.23г.,"Бумага цветная А4, 80г/м2 ""Promega jet"" , желтый интен.-30%, Россия",лист А4,500,"0,06","1,60","0,10","0,12",ОФИСНАЯ ЦВЕТНАЯ,80,ПРОВЕРИТЬ НАЛИЧИЕ,,,,,,
,,,,,,,,,,,,,,,,,
СПИСАТЬ,,,,,,,,,,,,,,,,,
АртПАпера,ТН069365029 от 17.01.20г.,"Бумага дизайнерская Mohawk Loop Antique Vellum 298г Джут, Россия",лист SRA3,9,"0,90",,,,,,СПИСАТЬ,,,,,,
Люмитекс,ТТН2411041 от 02.06.25г.,"Бумага Biancoflash Ivory Айвори, 300г/м2, Италия",лист SRA3,39,,,,,,,СПИСАТЬ,,,,,,
Люмитекс,ТТН1784908от 08.09.25г.,"Бумага Biancoflash Ivory Айвори, 300г/м2, Италия",лист SRA3,80,,,,,,,СПИСАТЬ,,,,,,
Бумажная компания,ТТН1024345 от 10.07.24г.,"Бумага дизайнерская ASTRAL DREAM Saphire Волшебная свеча, 300г/м2, Турция",лист SRA3,24,"1,45","2,08","3,00","3,60",перламутр / металлик,300,СПИСАТЬ,,,,,,
Артпапера,ТТН2137866 от 19.11.25г.,"Бумага дизайнерская Rubber like white/белый 300г, Китай",лист SRA3,11,"2,75","1,46","4,00","4,80",софт-тач,300,СПИСАТЬ,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ПАКЕТНАЯ ПЛЕНКА ДЛЯ ЛАМИНИРОВАНИЯ,,,,,,,,,,,,,,,,,
Смартон,ТТН1099622 от 12.09.25г.,"Пленка для ламинирования формама А5, глянцевая gloss, Китай",лист А5,95,"0,14",,,,,,,,,,,,
Смартон,ТТН1099622 от 12.09.25г.,"Пленка для ламинирования формама А7, глянцевая gloss, Китай",лист А7,100,"0,06",,,,,,,,,,,,
Смартон,ТТН0860244 от 19.03.25г.,"Пленка д/ламинирования А4/75 глянцевая, Китай",лист А4,97,"0,11",,,,,,,,,,,,
Диктум,ТТН3552261 от 15.08.25г.,"Пленка д/ламинирования МАТОВАЯ ROYAl A4 80мкм, Китай",лист А4,100,"0,52",,,,,,,,,,,,
Диктум,ТТН0476362 от 22.10.24г.,"Пленка д/ламинирования ПЭТ 303мм*216мм*75мкм, Китай",лист 216*303мм,93,"0,16",,,,,,,,,,,,
Диктум,ТТН0476362 от 22.10.24г.,"Пленка д/ламинирования кармашковая матовая WFПЭТ 303мм*216мм*75мкм, Китай",лист 216*303мм,83,"0,45",,,,,,,,,,,,
ДИКТУМ,ТТН3604491 от 19.06.23г.,"Пленка для ламинирования кармашковая матовая ПЭТ WF 303мм*426мм, 75 мкм, А3, Китай",лист A3,33,"0,75",,,,,,,,,,,,
РУЛОННАЯ ПЛЕНКА ДЛЯ ЛАМИНИРОВАНИЯ,,,,,,,,,,,,,,,,,
ДИКТУМ,ТТН3604491 от 19.06.23г.,"Пленка д/ламинирования глянцевая БОПП "" 320мм*200м*30мкм, Россия",м,300,"0,18",,,,,,,,,,,,
ДИКТУМ,ТТН3604491 от 19.06.23г.,"Пленка д/ламинирования рул.Soft Touch БОПП "" 320мм*200м*30мкм, Китай",м,95,"0,50",,,,,,,,,,,,
Диктум,ТТН0476362 от 22.10.24г.,"Пленка д/ламинирования рул.Soft Touch БОПП "" 320мм*200м*30мкм, Китай",м,800,"0,40",,,,,,,,,,,,
Диктум,ТТН3552261 от 15.08.25г.,"Рул. пленка д/ламинирования МАТОВАЯ БОПП 320мм*200м*30мкм, Китай",м,387,"0,40",,,,,,,,,,,,
Люмитекс,ТТН0735341 от 26.06.24г.,"Пленка д/ламинирования 32 РЕ FULL (PET) МАТОВАЯ 320мм*200м*30мкм, Индия",м,380,"0,30",,,,,,,,,,,,
Диктум,ТТН4424757 от 30.09.25г.,"Рул. пленка д/ламинирования Polynex 12/28 MATT 320мм*200м*40мкм, Корея",м,800,"0,48",,,,,,,,,,,,
,ТТН2051744 от 19.11.25г.,"Пленка для ламинирования Dogital мат 320мм*200м*30мкм, Индия",м,800,"0,44",,,,,,,,,,,,
Диктум,ТТН2051744 от 19.11.25г.,"Пленка ламинационная SCUFF-FREE VELVET 320мм*200м*32мкм, Индия",м,400,"0,45",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,УПАКОВКА,,,,,,,,,,,,,,,
ОМ-Сервис,ТН1484000 от 14.01.26г.,Пакет тип I СПП30 (80*120+40кл.)+с.л.,шт.,750,"0,05","1,50","0,08","0,09",для упак. стикеров А7,,,,,,,,
ОМ-Сервис,ТН1484000 от 14.01.26г.,"Пакет 35*455ПП (25мкм) скотч, Россия",шт.,300,"0,18","1,50","0,27","0,32",для упаковки продукции,списание,,,,,,,
